beta,tau_r,r_max,c_max,k_c,l2,l3,t1,t2,f0,t_hold,t_switch,k1,k2,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.075,10,550.0,350.0,0.002,1500.0,1100.0,25,55,0.15,10,32,0.05,0.25,6285.044564943688,114.74338092674749,112.88662568242651,108.02652001315694,4.159093307758366,459.7340540053767,9927.577837681518
0.08,8,550.0,400.0,0.002,1450.0,1150.0,25,55,0.15,8,35,0.04,0.3,6474.147744543573,114.6302264734894,112.69476140904149,107.68603336159393,4.357271989522715,438.4189604025168,9927.65803611782
0.08,8,550.0,400.0,0.002,1450.0,1100.0,20,60,0.16,10,32,0.05,0.3,6552.529755145549,114.51489344305696,113.69226101079221,107.6043965848493,4.520326351385884,424.2413265484544,9927.709053318285
0.075,10,550.0,400.0,0.003,1500.0,1100.0,20,55,0.16,8,32,0.04,0.25,6438.045035450118,114.98476990759768,112.96074709428808,107.7604179633723,4.235792064029176,441.46366342799945,9929.643644071184
0.08,10,550.0,400.0,0.003,1450.0,1100.0,25,55,0.15,8,32,0.04,0.25,6648.458068682223,115.05657485861454,112.8969253344001,107.38119135789134,4.357598085277048,416.77436431429226,9930.134185868152
0.075,10,550.0,400.0,0.002,1450.0,1100.0,25,60,0.16,10,35,0.05,0.25,6397.5944416674365,114.36583528873498,113.59776290756909,107.87946743400002,4.235486528810051,443.3936974867164,9931.531702312732
0.075,10,550.0,400.0,0.002,1500.0,1200.0,20,55,0.15,8,35,0.04,0.25,5946.057687425868,113.78820225328167,112.33864499507736,108.56285317944186,4.082801566255534,503.3042111907831,9932.217007292202
0.08,10,550.0,400.0,0.003,1450.0,1100.0,20,60,0.15,8,32,0.04,0.3,6343.235623879227,114.33856201469261,113.57251710597117,107.96730694526195,4.357598085277048,450.5204992857383,9932.454840005486
0.075,10,550.0,400.0,0.003,1500.0,1200.0,20,60,0.15,10,32,0.05,0.3,5573.168892877161,112.97473638744444,112.5123486382679,109.15839210527001,4.083106877036413,546.6733313675544,9932.662380877437
0.075,8,550.0,400.0,0.003,1500.0,1150.0,25,60,0.15,10,35,0.05,0.25,5839.974677072132,113.69084764845017,113.1015397087743,108.78109701955513,4.083106877036413,512.6013942647068,9932.778037587414
0.075,8,550.0,400.0,0.003,1500.0,1150.0,20,55,0.16,8,32,0.04,0.25,6122.170893651426,114.20610456810455,112.54177788161242,108.28574034450274,4.235792064029176,481.9735089613532,9933.554288976607
0.075,10,550.0,400.0,0.002,1450.0,1100.0,20,55,0.16,8,38,0.04,0.25,6604.183286533138,115.30140451245396,113.14555340074249,107.48688652756532,4.235486528810051,420.8145114308056,9934.816675056743
0.075,10,550.0,400.0,0.003,1500.0,1150.0,25,60,0.15,8,32,0.04,0.3,5864.1581350029865,113.64924759643269,113.05946868132214,108.74249239974816,4.083106877036413,510.1803638848483,9934.863669913173
0.08,8,550.0,400.0,0.002,1450.0,1200.0,25,55,0.15,8,32,0.04,0.25,6148.013839705103,113.77577964542621,112.22693532805324,108.22687029927667,4.357271989522715,480.3327796591921,9934.910361521503
0.075,10,550.0,350.0,0.003,1450.0,1100.0,20,60,0.15,8,32,0.04,0.3,5923.49992933413,113.77736989222659,113.1656715656731,108.6572809013461,4.159360552883373,502.65359536750884,9935.099854087672
0.075,10,550.0,400.0,0.002,1450.0,1200.0,25,55,0.15,8,38,0.04,0.3,6006.02316789883,113.67355946960814,112.22574990602425,108.4616239850694,4.082801566255534,497.02218064641215,9936.03070803965
0.08,8,550.0,400.0,0.002,1500.0,1150.0,25,55,0.15,8,32,0.04,0.3,6429.247897571183,114.75312251279996,112.80992933821403,107.7863351162518,4.357271989522715,444.2498665411177,9936.394189149876
0.075,10,550.0,400.0,0.002,1450.0,1200.0,25,60,0.15,8,35,0.04,0.25,5829.738693728328,113.08498089785179,112.57267342908706,108.77066443706684,4.082801566255534,516.3232724667272,9937.059873557055
0.08,8,550.0,400.0,0.002,1450.0,1100.0,25,55,0.16,10,32,0.05,0.25,6869.0887548224155,115.30678123090124,112.99342310472801,107.00070235476882,4.520326351385884,390.5785702568184,9938.309458337233
0.075,8,550.0,400.0,0.002,1450.0,1100.0,20,55,0.16,10,35,0.04,0.25,6671.834261613047,115.16954617203626,113.01086703815147,107.36770246788059,4.235486528810051,414.0758639478639,9939.469997206399
0.075,8,550.0,350.0,0.002,1450.0,1150.0,20,60,0.15,10,35,0.05,0.25,5775.4555251739985,113.37572339348291,112.8452305827814,108.88835430430996,4.159093307758366,522.2062417860258,9940.704528402159
0.08,8,550.0,400.0,0.002,1500.0,1100.0,25,55,0.16,8,35,0.05,0.25,6726.337175409156,115.64224087965091,113.31585858003177,107.28029353705361,4.520326351385884,405.9964438481388,9941.033369476401
0.08,8,550.0,400.0,0.002,1500.0,1200.0,20,55,0.15,8,38,0.05,0.25,5991.650743632087,114.11351366626451,112.5596445672714,108.52175597559176,4.357271989522715,498.4100814584012,9941.186603537602
0.075,8,550.0,400.0,0.002,1450.0,1150.0,20,60,0.16,10,38,0.05,0.25,6070.904996397961,113.84569858093262,113.20526612252786,108.43229743115127,4.235486528810051,485.65196870978434,9941.361141233734
0.08,8,550.0,400.0,0.003,1500.0,1100.0,25,60,0.15,8,35,0.05,0.25,6189.843974900693,114.67706050667393,113.90615040722382,108.25841395556533,4.357598085277048,467.7688809141664,9941.78922264429
0.08,8,550.0,400.0,0.002,1500.0,1100.0,25,55,0.15,10,35,0.05,0.25,6735.004869518926,115.62243637285853,113.29736798223885,107.26435777336032,4.357271989522715,405.10968597720375,9942.694683033627
0.08,10,550.0,400.0,0.002,1450.0,1100.0,20,60,0.15,10,35,0.05,0.25,6503.0785622664425,114.65024273354922,113.82638240920251,107.7218874174526,4.357271989522715,430.9545086408247,9943.12826862409
0.08,10,550.0,400.0,0.002,1450.0,1150.0,25,55,0.15,8,32,0.04,0.25,6504.6863491790355,114.59391861354015,112.66239918480633,107.65839599894971,4.357271989522715,436.8192051295189,9943.516471188448
0.08,8,550.0,400.0,0.002,1450.0,1200.0,25,60,0.15,8,38,0.05,0.25,5866.88872125748,113.36146077246183,112.81166831936517,108.74376221787433,4.357271989522715,512.2393295241363,9944.182317241593
0.075,10,550.0,400.0,0.002,1500.0,1100.0,25,60,0.15,10,38,0.05,0.25,6253.657914092252,114.6891158689762,113.91658693199524,108.15887315325465,4.082801566255534,459.82287884837604,9944.195101852674
0.075,8,550.0,400.0,0.002,1450.0,1100.0,25,60,0.16,10,32,0.04,0.3,6463.367649077944,114.2563252085749,113.48892618388604,107.78300319976557,4.235486528810051,437.7906378455683,9944.97869524115
0.075,8,550.0,350.0,0.002,1450.0,1100.0,20,60,0.15,10,38,0.05,0.25,6023.71070996629,114.11811955861937,113.45949009912138,108.53222502537223,4.159093307758366,490.26298261440786,9945.624172136158
0.08,8,550.0,350.0,0.002,1450.0,1100.0,20,60,0.15,8,35,0.05,0.25,6127.266749794046,114.33549670394002,113.62849508396812,108.37075221173103,4.438746799307247,477.40225146618434,9946.238895546596
0.08,8,550.0,400.0,0.002,1450.0,1100.0,25,55,0.15,10,32,0.04,0.25,6864.927211141248,115.33123656943472,113.01760104358338,107.02178838397712,4.357271989522715,391.7309774689413,9946.362935862062
0.075,8,550.0,400.0,0.002,1500.0,1150.0,20,55,0.15,10,35,0.04,0.25,6290.307963542077,114.56772138512386,112.76130251138986,108.04041030155827,4.082801566255534,462.0166018665022,9946.60381260019
0.075,10,550.0,400.0,0.003,1450.0,1150.0,20,60,0.16,8,32,0.04,0.3,5968.050236889337,113.46583805909343,112.8788808169736,108.5828839927734,4.235792064029176,500.2326324656741,9946.809623750967
0.08,8,550.0,350.0,0.002,1500.0,1100.0,25,55,0.15,8,32,0.05,0.25,6390.221721376979,115.07366901313051,113.07997944610345,107.89195043317764,4.438746799307247,448.8992862328795,9948.948100441146
0.08,10,550.0,400.0,0.002,1450.0,1100.0,20,60,0.16,8,35,0.05,0.25,6501.9739454477,114.66877889905282,113.8445371674929,107.73752641371267,4.520326351385884,431.8520088111562,9949.110637475533
0.075,8,550.0,400.0,0.003,1500.0,1100.0,25,60,0.15,10,38,0.05,0.25,6093.591380917607,114.43522834663553,113.71713781110248,108.42514639496693,4.083106877036413,480.9871308632098,9949.479316897601
0.075,8,550.0,400.0,0.003,1450.0,1150.0,25,60,0.15,8,38,0.04,0.3,5934.189532309216,113.53654981594718,112.94921176729936,108.64578653952142,4.083106877036413,504.14146574110566,9949.896854722854
0.075,10,550.0,350.0,0.002,1450.0,1150.0,20,60,0.15,8,32,0.04,0.3,5806.865037858228,113.33416565238072,112.80318284867971,108.8496477759804,4.159093307758366,519.7551933355849,9949.986067167323
0.075,10,550.0,400.0,0.003,1450.0,1150.0,20,55,0.15,10,35,0.04,0.3,6192.510439859269,114.08986280994091,112.42826599700945,108.18475618805589,4.083106877036413,475.8450846558396,9950.00208922754
0.075,8,450.0,400.0,0.002,1450.0,1100.0,20,55,0.15,10,32,0.05,0.25,5932.612664537753,113.86226668607763,112.40406057417094,108.6199144860289,4.082801566255534,506.8623026496871,9950.718375091572
0.075,8,550.0,350.0,0.002,1500.0,1100.0,25,60,0.15,8,38,0.05,0.25,5933.920373938492,114.31032749044019,113.6484148852071,108.69800148259331,4.159093307758366,500.4837615515652,9951.319696686493
0.075,10,550.0,400.0,0.002,1500.0,1100.0,20,55,0.15,10,35,0.04,0.25,6603.779505657843,115.34872997042284,113.18095874944807,107.51604515374204,4.082801566255534,422.4710487213848,9951.684264006832
0.075,8,550.0,400.0,0.002,1500.0,1100.0,20,60,0.16,10,35,0.05,0.25,6287.405191527967,114.64124803202341,113.86853819599025,108.11573444884785,4.235486528810051,457.2666513956974,9952.193875246307
0.075,8,550.0,350.0,0.002,1450.0,1200.0,20,55,0.16,8,35,0.05,0.25,5681.924422235334,113.0825869584917,111.94664887809418,108.98932396417432,4.311832917115144,538.6491563864831,9953.587340274034
0.08,8,550.0,400.0,0.002,1500.0,1200.0,20,60,0.15,8,35,0.05,0.3,5793.72823627533,113.53326950579174,112.97884176851831,108.88851579571657,4.357271989522715,521.35756413412,9953.712827816087
0.075,10,550.0,350.0,0.003,1500.0,1100.0,20,55,0.15,10,32,0.05,0.3,6146.503956481104,114.48709296770195,112.75363560781655,108.29365593399608,4.159360552883373,480.3082341676391,9953.843087703555
0.075,10,550.0,400.0,0.003,1450.0,1150.0,20,55,0.16,10,35,0.05,0.25,6176.756850560026,114.12843953030287,112.4708925023181,108.22369841182164,4.235792064029176,478.20394399360794,9954.004303462847
0.075,10,550.0,400.0,0.002,1500.0,1150.0,20,55,0.16,8,32,0.04,0.25,6310.789664216892,114.5494907229773,112.73843966256966,108.01929804087509,4.235486528810051,460.75983388275455,9954.086154872808
0.08,10,550.0,400.0,0.002,1500.0,1100.0,25,55,0.16,8,32,0.05,0.25,6774.138031756845,115.56783255319935,113.24099941650415,107.21479727996203,4.520326351385884,402.3578798277251,9954.355133867555
0.075,8,550.0,400.0,0.002,1450.0,1200.0,20,55,0.16,10,38,0.05,0.25,5996.353021643727,113.72358003558979,112.2833586575779,108.51498069380341,4.235486528810051,500.3288097904291,9954.369493072887
0.075,8,450.0,400.0,0.002,1500.0,1100.0,25,55,0.15,8,32,0.05,0.25,5872.305383106507,113.99717529163821,112.53301413280744,108.73433533879444,4.082801566255534,514.0351370019681,9955.118559677832
0.075,8,550.0,350.0,0.002,1450.0,1100.0,25,55,0.15,10,32,0.04,0.25,6390.655198513921,114.57204201087849,112.72401683097664,107.88374006621396,4.159093307758366,451.2920413129277,9955.470351861008
0.075,8,550.0,400.0,0.003,1500.0,1200.0,20,55,0.15,10,38,0.05,0.3,5785.122217680841,113.4625576262902,112.15323761752055,108.83878594070089,4.083106877036413,526.1202895908427,9956.045498106352
0.075,8,450.0,400.0,0.003,1450.0,1150.0,20,55,0.15,8,32,0.05,0.25,5436.206053881782,112.66051141758513,111.70292495477455,109.33795739704603,4.083106877036413,568.7275072319594,9957.354819458682
0.075,10,450.0,400.0,0.002,1500.0,1100.0,20,55,0.15,8,32,0.05,0.3,5864.377335964408,114.02317660548876,112.55480721189812,108.7530382066145,4.082801566255534,515.2122353986572,9957.856838030726
0.08,8,550.0,400.0,0.003,1500.0,1200.0,20,60,0.15,8,32,0.05,0.3,5626.879844437952,113.219532797199,112.72289596558824,109.13413259498944,4.357598085277048,542.98142763751,9958.345750208417
0.075,10,550.0,350.0,0.002,1500.0,1100.0,25,55,0.16,8,32,0.05,0.25,6293.625192176453,114.79542095151353,112.93620711706028,108.07008761380293,4.311832917115144,462.32558999120437,9958.670278544558
0.075,8,550.0,400.0,0.002,1500.0,1200.0,20,60,0.16,8,38,0.05,0.3,5714.498080392454,113.36978201428846,112.8524692939266,109.01789892070997,4.235486528810051,532.0279713544742,9961.456909949886
0.075,8,550.0,400.0,0.003,1500.0,1150.0,25,55,0.16,10,32,0.05,0.25,6152.228024098046,114.20463171354253,112.53958714564382,108.28366147432368,4.235792064029176,481.8469322263256,9962.46710558853
0.075,8,550.0,350.0,0.002,1500.0,1150.0,25,55,0.15,10,32,0.05,0.25,5990.705794339563,113.96566680367522,112.46725407627159,108.55242207022435,4.159093307758366,501.12777159625875,9962.534944703417
0.075,10,550.0,400.0,0.003,1500.0,1200.0,20,60,0.16,8,32,0.05,0.3,5575.559569191024,113.03351188166589,112.57028104866174,109.2100353441331,4.235792064029176,550.0312682534434,9963.499618392929
0.075,8,550.0,400.0,0.002,1500.0,1100.0,20,60,0.15,10,35,0.04,0.3,6319.825437988436,114.59766511727612,113.82474860293704,108.07627817294471,4.082801566255534,454.9347840961385,9964.073326588104
0.075,8,550.0,350.0,0.003,1500.0,1150.0,25,60,0.15,8,32,0.05,0.25,5561.617565316063,113.30840887383805,112.82184012011484,109.25491443894335,4.159360552883373,550.6383821532546,9964.248018669416
0.075,8,550.0,400.0,0.003,1450.0,1150.0,20,55,0.16,10,32,0.04,0.3,6240.990494095133,114.02435868491044,112.36361360660972,108.12734812495407,4.235792064029176,472.3786885322483,9965.762657762136
0.075,8,550.0,400.0,0.003,1450.0,1200.0,25,60,0.15,10,38,0.05,0.3,5674.167431165081,112.84691533321907,112.38692036218367,109.04716432628837,4.083106877036413,539.4759953010976,9969.719599575337
0.075,8,550.0,350.0,0.002,1450.0,1200.0,20,55,0.15,10,35,0.05,0.25,5707.309393773512,113.06147398875308,111.92664582296815,108.97148405641066,4.159093307758366,537.4996095118997,9970.352748161193
0.075,10,550.0,400.0,0.003,1500.0,1100.0,25,55,0.16,10,32,0.05,0.25,6479.923860833087,114.98326339828648,112.95852564306367,107.75832936273635,4.235792064029176,441.34212180079226,9970.403252401411
0.08,10,550.0,400.0,0.002,1500.0,1100.0,25,60,0.15,8,35,0.05,0.25,6394.346949567487,114.94064577959662,114.11143388495142,107.96818517286727,4.357271989522715,445.1975494144349,9970.46349514055
0.075,8,450.0,400.0,0.002,1450.0,1100.0,20,55,0.16,8,32,0.05,0.25,5929.1351675235765,113.91424644960124,112.45375536915886,108.66401166507202,4.235486528810051,509.62071670326725,9970.562171565833
0.075,10,550.0,400.0,0.003,1450.0,1200.0,20,55,0.16,8,32,0.04,0.3,5899.683778727878,113.2658483644916,111.95979265821197,108.66570000225438,4.235792064029176,515.153607244604,9972.162620502753
0.075,10,550.0,400.0,0.003,1500.0,1200.0,20,55,0.16,8,35,0.05,0.3,5796.658304871823,113.48029947143834,112.16690616163774,108.85055295833034,4.235792064029176,526.8699985146911,9972.71061787648
0.075,8,550.0,400.0,0.003,1500.0,1100.0,25,60,0.16,10,32,0.05,0.3,6172.186193858752,114.33112944322413,113.61254586866194,108.33074723604162,4.235792064029176,475.270850237784,9972.971605204923
0.075,8,550.0,400.0,0.003,1450.0,1200.0,25,55,0.15,8,38,0.04,0.3,5864.412848295497,113.33237191041255,112.02955865821957,108.72865768072612,4.083106877036413,519.1292850676322,9973.464902386992
0.075,8,550.0,400.0,0.003,1500.0,1100.0,25,60,0.15,10,32,0.04,0.3,6185.420738190492,114.30233697860714,113.58425540435465,108.30599007755976,4.083106877036413,473.7774763509932,9973.735974119307
0.08,10,550.0,400.0,0.003,1500.0,1100.0,25,60,0.15,8,32,0.05,0.25,6232.491392307868,114.65653530924911,113.88541557810643,108.23970774802316,4.357598085277048,466.6506910660604,9973.83957436126
0.08,10,550.0,400.0,0.002,1450.0,1200.0,20,60,0.15,8,38,0.05,0.3,5884.053368984052,113.39395469024929,112.84208895549776,108.76846672587335,4.357271989522715,513.789436380274,9975.375042083164
0.075,8,550.0,400.0,0.003,1500.0,1200.0,20,55,0.15,8,35,0.04,0.25,5809.986727502119,113.44645722231058,112.14205126794903,108.82995417539107,4.083106877036413,525.5582224479206,9975.936881289977
0.075,8,550.0,350.0,0.002,1450.0,1100.0,20,60,0.15,10,32,0.04,0.3,6122.356404768953,113.9854526006274,113.32676709191055,108.41282616130374,4.159093307758366,482.9662293244591,9976.68032911653
0.075,10,550.0,400.0,0.003,1500.0,1200.0,20,55,0.15,10,35,0.05,0.3,5814.500125031053,113.45153335971258,112.13937810999576,108.82601667249723,4.083106877036413,525.307267348438,9978.193138458622
0.075,8,550.0,350.0,0.003,1500.0,1150.0,20,55,0.15,8,38,0.05,0.25,5783.260267681817,113.79230128153908,112.42590382812345,108.90438898388368,4.159360552883373,528.0432021997249,9978.521921443393
0.08,8,550.0,400.0,0.003,1500.0,1150.0,20,55,0.15,10,32,0.05,0.3,6255.953790124844,114.47791231133786,112.68789617685823,108.14685349708688,4.357598085277048,471.0317742888069,9979.90280413421
0.075,10,550.0,350.0,0.002,1450.0,1200.0,20,55,0.15,8,32,0.04,0.3,5739.56119008231,113.02562674856985,111.88492906305751,108.93273814376214,4.159093307758366,535.0068572258756,9980.690346975807
0.075,8,550.0,350.0,0.003,1450.0,1150.0,25,60,0.15,8,38,0.05,0.3,5642.937773082021,113.18249458735046,112.69776947546106,109.14439621496926,4.159360552883373,543.4630680237651,9980.918374353041
0.075,8,550.0,350.0,0.003,1450.0,1100.0,20,55,0.16,10,32,0.05,0.25,6229.316668291831,114.36930779066239,112.64471679985994,108.19829524144039,4.312100358623572,474.5322536166245,9982.34382809523
0.075,8,550.0,400.0,0.003,1450.0,1150.0,20,60,0.16,10,35,0.05,0.25,5955.411506800568,113.56118089006559,112.97394491316633,108.668427716895,4.235792064029176,505.55236009493603,9982.413279463526
0.075,8,550.0,350.0,0.002,1500.0,1100.0,25,55,0.16,8,35,0.05,0.25,6286.012411254689,114.85883571060612,113.00071058312089,108.1275067411083,4.311832917115144,465.75229265626274,9982.805140595558
0.075,10,550.0,400.0,0.003,1500.0,1100.0,20,55,0.15,8,38,0.04,0.25,6395.462580233537,115.17463524268172,113.15584030870994,107.93392004513989,4.083106877036413,451.6169954037739,9983.189123251997
0.075,8,550.0,350.0,0.002,1500.0,1150.0,25,55,0.16,8,32,0.05,0.25,5988.7054588371475,114.0174608890012,112.51675352102302,108.59629366978369,4.311832917115144,503.8559184000068,9983.711454588718
0.075,10,550.0,400.0,0.002,1450.0,1150.0,20,60,0.15,10,35,0.04,0.3,6151.497990390421,113.76964579331658,113.12833632532731,108.36191528905569,4.082801566255534,481.3632577827566,9984.176056243037
0.075,8,550.0,400.0,0.002,1500.0,1200.0,20,55,0.16,8,32,0.04,0.25,6010.186748329256,113.77377529962651,112.32027195502125,108.5457095512741,4.235486528810051,502.23744899598796,9985.271294151617
0.075,8,550.0,350.0,0.002,1450.0,1100.0,20,60,0.16,10,32,0.05,0.3,6119.079055870931,114.01365716471496,113.35449333777316,108.4371683753455,4.311832917115144,484.44930352238566,9985.654627179945
0.075,10,550.0,400.0,0.003,1450.0,1150.0,25,60,0.16,8,38,0.05,0.3,5939.616633788946,113.603920216959,113.01536079792079,108.70405679338599,4.235792064029176,507.7759322255091,9986.871347603119
0.075,10,550.0,400.0,0.002,1450.0,1150.0,20,60,0.16,10,35,0.05,0.25,6134.945226846469,113.81217342069122,113.17112952869954,108.4008346842125,4.235486528810051,483.7324343659377,9987.802237485817
0.075,8,550.0,400.0,0.003,1450.0,1200.0,25,60,0.15,8,35,0.04,0.25,5698.1123447062755,112.83464654036369,112.3756194209893,109.03823408545006,4.083106877036413,538.9005027257473,9988.57243712498
0.075,10,550.0,400.0,0.003,1450.0,1200.0,25,60,0.16,8,35,0.05,0.3,5688.620006547919,112.86089249257181,112.40029743643167,109.0586687258809,4.235792064029176,540.218190339371,9989.230994102902
0.075,10,550.0,400.0,0.002,1500.0,1100.0,25,60,0.15,10,32,0.04,0.3,6365.416370714844,114.55579212809137,113.78333634249506,108.03989224782053,4.082801566255534,452.78987601592314,9989.377222204701
