l1,l2,l3,t1,t2,sse,peak,mid_mean,late_mean,jump_pct,loss
1600.0,1600.0,1150.0,30,65,3318.3509402607338,110.93987406745764,110.44243844802398,107.02725289406891,4.520652702501038,4256.813807276253
1600.0,1600.0,1150.0,35,65,3318.3509402607338,110.93987406745764,110.44243844802398,107.02725289406891,4.520652702501038,4256.813807276253
1650.0,1500.0,1250.0,35,60,3278.2871077434297,109.18817693962419,108.87314428827467,106.65836890394667,4.602271547657,4261.811334886847
1650.0,1500.0,1250.0,30,65,3195.188298936004,109.1318341526887,108.85464937087279,107.11548918377885,4.602271547657,4266.392544732613
1650.0,1600.0,1150.0,30,60,3479.2981494711903,111.08997395612337,110.50296317746147,106.22973950187914,4.602271547657,4268.898360029968
1600.0,1550.0,1300.0,30,60,3128.6036929313773,108.75268720514306,108.56418538889702,107.32178247326988,4.520652702501038,4271.67533252493
1600.0,1550.0,1250.0,30,65,3165.5601319717853,109.49756028338192,109.11707155392223,107.44631333947436,4.520652702501038,4273.543157830527
1600.0,1500.0,1200.0,30,75,3037.8627601505314,109.20426629891197,107.8331387176884,107.72180031776341,4.520652702501038,4273.9832379528625
1650.0,1500.0,1200.0,35,65,3314.098602136096,109.7098258562205,109.42742355124547,106.7823385844082,4.602271547657,4276.174560283738
1700.0,1500.0,1150.0,30,65,3422.075419645757,110.20020478658387,109.91198710106717,106.369375144242,4.683922323934886,4276.6049746136105
1600.0,1500.0,1250.0,25,75,2977.8432901823617,108.84248879984207,107.45839886619804,107.83285473143944,4.520652702501038,4277.02601780684
1600.0,1500.0,1250.0,35,70,3107.419585038215,109.00826080985759,108.21689342776395,107.50081498514196,4.520652702501038,4288.731777242244
1600.0,1500.0,1150.0,35,75,3114.4725966756214,109.5746885934469,108.21689342776395,107.61785233898817,4.520652702501038,4291.899558113762
1650.0,1500.0,1300.0,25,65,3102.7269996231025,108.56839116556063,108.2964470099007,107.4599884985021,4.602271547657,4294.566130108243
