beta,tau_r,r_max,c_max,k_c,tau_q,q_max,k_q,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.082,11,550.0,375.0,0.0025,58,0.08,0.1,2956.5177904829493,109.14602684071659,108.00276431610715,93.67010455860222,4.676309768391018,2.3837307830119747,3309.277467248719
0.079,12,575.0,425.0,0.0025,60,0.06,0.08,2553.4590940762564,105.28286195142606,104.48664130147037,93.80137720429903,4.4232676103575175,0.25732039362039744,3309.376561505104
0.081,10,575.0,425.0,0.0035,58,0.06,0.08,2603.5334786379153,105.76812963596502,104.81611623680621,93.68756349453298,4.536581805812867,0.49261071654302946,3309.5616323681857
0.082,10,550.0,375.0,0.003,60,0.06,0.06,2541.464321899694,109.06352246961363,108.39946788207878,98.94327491445318,4.676466647998723,73.92359103427705,3309.8263543416633
0.08,12,550.0,375.0,0.0035,58,0.06,0.06,2573.7355939818653,109.17394466806932,108.40303590208967,98.79967363920757,4.561549761925887,70.7655575120721,3309.8476839910413
0.081,10,550.0,425.0,0.003,60,0.08,0.08,2633.2826224860646,106.51774968275285,105.70323102007735,93.14245935007376,4.536406382923186,5.096411392914793,3309.9658539498932
0.079,11,575.0,400.0,0.003,58,0.08,0.06,2618.9921798876685,106.12948479010495,105.20166508565387,93.408178639639,4.463655896520535,2.379178582083962,3310.883009142571
0.081,12,575.0,425.0,0.0025,60,0.06,0.1,2628.0953655205694,106.07427636238172,105.20473209079096,93.4735410120578,4.536230872300129,1.6020946275768146,3310.894023227254
0.079,12,575.0,400.0,0.0025,58,0.06,0.1,2656.8345187851833,106.26714578262056,105.25743348419607,93.56974437054714,4.463494845059901,0.9545757954190492,3311.0106989707206
0.082,11,525.0,400.0,0.0035,62,0.06,0.1,2649.287459319309,109.62736280782704,109.05204743169197,98.81386918313923,4.63485054418189,66.23192886084651,3311.261838725915
0.082,12,550.0,375.0,0.0035,58,0.07,0.06,2813.728282688243,110.0651788361012,109.20963665355126,98.2293344029968,4.676623449186268,49.34067935619636,3311.382615661956
0.081,11,575.0,425.0,0.003,58,0.07,0.06,2609.7865188946403,105.90751027519252,104.95888739158525,93.5615760474365,4.536406382923186,1.230497103184941,3311.6396534994474
0.081,11,550.0,400.0,0.0025,58,0.08,0.08,2768.9616510825385,107.64616189573431,106.59394687691284,93.25074071803742,4.577496625926858,4.489783471623661,3311.788067503076
0.08,10,550.0,400.0,0.003,58,0.08,0.08,2704.578916658329,107.09816393587765,106.09435287422022,93.19618307464441,4.520652702501038,4.437398301218129,3311.8583570304395
0.081,12,575.0,425.0,0.0035,58,0.08,0.06,2660.296276261025,106.56625591919028,105.58290642205812,93.31814620708207,4.536581805812867,3.247343091982452,3311.9223638989997
0.081,11,550.0,425.0,0.0025,60,0.07,0.1,2663.856801525858,106.630891826258,105.77312270817336,93.22386289748336,4.536230872300129,3.87471170016853,3311.9360199090434
0.082,11,550.0,375.0,0.0035,60,0.07,0.06,2679.137843222959,109.70076518210628,109.02469627405594,98.73006230482116,4.676623449186268,63.092122779196245,3312.020426074831
0.082,10,550.0,425.0,0.0025,58,0.06,0.1,2688.70239258623,106.59905270171996,105.5532385807227,93.47885353170383,4.592730633826614,1.498903841472314,3312.222174236171
0.082,11,550.0,400.0,0.0035,62,0.06,0.06,2462.3190001455355,108.63377182268611,108.04474614789675,99.1082946583649,4.63485054418189,79.60075026854976,3312.246013947225
0.082,12,575.0,425.0,0.0035,60,0.08,0.08,2689.816544783536,107.00872772932382,106.14072041592863,93.14074545288851,4.593085996270885,5.543494728381301,3312.4261822439003
0.082,10,575.0,425.0,0.003,60,0.06,0.1,2611.0039541673023,105.93377513989651,105.08280313293646,93.45966483949235,4.592908359469039,1.601037221361251,3312.678322630632
0.082,10,575.0,400.0,0.0025,58,0.06,0.1,2698.236937388786,106.68457959571592,105.62840749337474,93.4683258962081,4.6345160183722145,1.5951783818185008,3312.7726591836245
0.082,11,525.0,425.0,0.0035,62,0.06,0.06,2438.5621100644744,108.56107839806128,107.98520425821997,99.16045657192753,4.593085996270885,81.71077934111794,3312.809005387502
0.079,10,525.0,400.0,0.0035,62,0.06,0.06,2309.685835098204,107.93678140751003,107.43901036334564,99.3318481053339,4.463816867475545,90.42240882241006,3313.1755564865257
0.081,12,525.0,400.0,0.0035,60,0.07,0.06,2634.127634979709,109.56180484159582,108.90814896787204,98.84922141340554,4.577826981705213,67.396600631228,3313.190411012057
0.082,11,550.0,425.0,0.0025,58,0.07,0.08,2717.4682068155967,106.98843991276001,105.94671103465544,93.35337044812792,4.592730633826614,2.877903739192949,3313.4838092615423
0.079,11,575.0,400.0,0.003,60,0.07,0.1,2620.912121877171,106.16781047941669,105.3552806091997,93.29334565619872,4.463655896520535,2.9929046938479025,3313.975036734651
0.082,11,575.0,375.0,0.0035,62,0.06,0.06,2488.129629459157,108.70647656189503,108.10428466436277,99.05612677757834,4.676623449186268,77.5187598296352,3314.106701042732
0.08,11,575.0,425.0,0.0025,60,0.07,0.06,2548.92552325806,105.2847333755707,104.49591204148071,93.7068740671094,4.479743197399055,0.6649659362163387,3314.131718105319
0.082,12,525.0,400.0,0.0035,58,0.06,0.08,2781.8229622008444,109.96860861537692,109.09387358236718,98.27362741544539,4.63485054418189,52.85679273512078,3314.6684957469397
0.082,12,550.0,400.0,0.0035,58,0.08,0.1,2935.967229532886,108.9636917158499,107.82217799432621,93.57559448598724,4.63485054418189,2.7964512276864113,3314.8504227782964
0.082,12,575.0,400.0,0.0035,58,0.08,0.08,2820.657241525063,108.00652991023946,106.92324220972992,93.34326378341078,4.63485054418189,4.016133603501437,3314.8685300474094
0.082,11,575.0,400.0,0.0035,58,0.07,0.1,2781.0184243379244,107.59141842482329,106.49229136005877,93.32799580215502,4.63485054418189,3.191666420927514,3314.9354806536003
0.079,12,525.0,375.0,0.003,62,0.08,0.06,2575.651530904046,109.46478347989493,108.95193725650613,99.1514509953234,4.5038808598588,73.57044549305779,3314.9464197229777
0.079,11,550.0,425.0,0.003,58,0.08,0.06,2615.201967062955,106.04473787153483,105.12829165172158,93.42947762772306,4.423438694470172,2.1990573843685493,3315.07114813687
0.08,12,575.0,400.0,0.0025,60,0.08,0.08,2662.096128127049,106.72563102838897,105.88281111823578,93.14749965801784,4.52048956773734,5.228203504702339,3315.092346134293
0.079,10,525.0,375.0,0.003,62,0.06,0.08,2428.9334416971465,108.73046325006032,108.23022868245123,99.27907279543876,4.5038808598588,84.80474704607435,3315.3612550948096
0.079,10,525.0,375.0,0.003,62,0.07,0.06,2422.01205741097,108.73046325006032,108.23732863404976,99.35174954195709,4.5038808598588,85.41574289456798,3315.4365678271834
0.08,12,575.0,400.0,0.0035,58,0.07,0.1,2733.379513506986,107.16697294052734,106.10297943544879,93.30402292636487,4.520815755717722,3.034727163336205,3315.521325415673
0.081,11,575.0,425.0,0.003,62,0.08,0.08,2573.616330357696,105.9418292840007,105.23358304254256,93.17745384531658,4.536406382923186,4.969170232021973,3315.5336787759434
0.081,11,525.0,375.0,0.0025,62,0.08,0.06,2667.332523196604,109.76098762329313,109.2066095145029,98.93474865871094,4.618770542450457,65.24041771992549,3315.542749579824
0.08,11,525.0,375.0,0.0035,60,0.06,0.1,2658.119027502822,109.78734828238781,109.12895149146297,98.76618501877766,4.561549761925887,66.69751012274973,3315.670671674479
0.079,10,525.0,425.0,0.003,60,0.08,0.1,2652.607901721574,106.66254149497267,105.87265892218329,93.1012587317504,4.423438694470172,5.313342133129495,3315.7284950352573
0.082,10,525.0,400.0,0.0025,58,0.08,0.1,2885.030150904274,108.66452026429118,107.54020662667126,93.37389295373461,4.6345160183722145,4.052977203728595,3316.016770769052
0.08,10,575.0,425.0,0.003,58,0.06,0.06,2551.121379486392,105.12787337704765,104.25201990258446,94.05798722748366,4.479916494178848,0.011011710400119487,3316.053544609954
0.08,10,575.0,425.0,0.003,62,0.07,0.08,2527.3746449873556,105.15672136251254,104.48155412841098,93.60079398603337,4.479916494178848,1.2534980724136968,3316.0698041629826
0.082,11,575.0,400.0,0.0025,58,0.07,0.08,2732.148738536315,107.09186755664726,106.03938458480279,93.3567369555226,4.6345160183722145,2.9308714653987593,3316.1546383886784
0.079,10,550.0,425.0,0.0025,60,0.08,0.06,2559.970137640482,105.4504823900119,104.7029378799514,93.55872491997135,4.4232676103575175,1.5511716402151339,3316.3711188079055
0.082,11,525.0,400.0,0.0035,60,0.06,0.08,2656.3055550689287,109.62736280782704,108.9460474482842,98.74392773754413,4.63485054418189,65.83205939572696,3316.577466998482
0.081,12,575.0,425.0,0.0025,60,0.08,0.06,2609.022152264157,106.07427636238172,105.2376294615652,93.3199329869081,4.536230872300129,3.3726948501472656,3316.711596577279
0.079,12,575.0,375.0,0.0025,58,0.08,0.08,2735.486681395599,107.3043600278898,106.27626300030329,93.22355646098399,4.503729844940119,4.3843893492829125,3317.3765359845547
0.079,11,550.0,425.0,0.003,60,0.07,0.1,2616.9085553212917,106.08303320441169,105.28180633037682,93.3146266130424,4.423438694470172,2.7907043173293578,3317.573928499056
0.082,11,525.0,375.0,0.0035,60,0.07,0.1,2920.3669443773388,110.70400763629395,109.97472958294638,98.0248118568084,4.676623449186268,41.45053740516359,3317.836888376482
0.081,10,575.0,400.0,0.003,60,0.08,0.08,2643.267052697747,106.58677577870077,105.76093045043099,93.10615744412961,4.577661845110503,5.487364034086416,3317.9825875625706
0.081,12,575.0,425.0,0.0035,60,0.07,0.1,2663.4182666069164,106.60570888041622,105.74091031580913,93.20036237828417,4.536581805812867,3.976607451016054,3318.08398611819
0.081,10,550.0,375.0,0.0035,60,0.06,0.06,2479.977968131973,108.86680673185725,108.23714368169674,99.10637789633113,4.619080312317814,80.30158186937376,3318.1976482959094
0.08,12,575.0,400.0,0.0035,60,0.08,0.1,2706.696118179264,107.22298728833168,106.36794571536356,93.05140533286249,4.520815755717722,6.296906064582085,3318.235911141462
0.082,11,525.0,425.0,0.0035,58,0.08,0.1,2864.7301980973157,108.49469755043967,107.37498672657925,93.31631601166032,4.593085996270885,4.30076109349366,3318.2568702026224
0.079,10,550.0,425.0,0.0025,60,0.06,0.1,2580.0853900044917,105.4504823900119,104.67098849161019,93.70879467333754,4.4232676103575175,0.47227474051551155,3318.278425345745
0.081,10,575.0,425.0,0.0035,60,0.07,0.08,2588.6115424301793,105.80691535610629,105.00220204656344,93.37857805615997,4.536581805812867,2.37308420449482,3318.2849549229186
0.082,10,575.0,425.0,0.003,60,0.08,0.06,2591.477708961362,105.93377513989651,105.1160709575923,93.30407646171815,4.592908359469039,3.3967471362548975,3318.38365134156
0.081,11,525.0,375.0,0.003,58,0.07,0.06,2734.1456538247785,109.97000675764323,109.16454702640888,98.56291274437379,4.618925466105361,58.985633663471006,3318.4635647194286
0.081,12,550.0,425.0,0.0035,58,0.08,0.08,2754.7333647090186,107.49998027800899,106.45175510863928,93.20958449694228,4.536581805812867,4.635226429945842,3318.6077330694156
0.079,11,575.0,425.0,0.0035,60,0.08,0.06,2551.30979973409,105.40764148142269,104.65360642719796,93.52072957518868,4.423609693062169,1.678389858686058,3318.799412860936
0.081,11,575.0,375.0,0.0025,58,0.08,0.08,2786.9449132845903,107.74942275615865,106.68652290316952,93.25450340817605,4.618770542450457,4.552114405680572,3319.0740534660563
0.082,12,575.0,425.0,0.0025,60,0.07,0.08,2660.452097806747,106.46922312039462,105.58990994587069,93.29993109524631,4.592730633826614,3.371285280735772,3319.5634917478483
0.081,10,575.0,425.0,0.0025,62,0.06,0.1,2548.847878797219,105.27946944933684,104.56393467716813,93.6015358959394,4.536230872300129,1.0120973409704477,3319.6056541420953
0.081,12,525.0,375.0,0.0035,60,0.07,0.1,2900.038670634854,110.62618066878416,109.9070441709683,98.10222055289704,4.619080312317814,43.67218659073089,3319.6199500049015
0.081,12,550.0,375.0,0.003,58,0.06,0.06,2648.098909346014,109.3833605978125,108.57604034204685,98.64137077522176,4.618925466105361,64.91977001204906,3319.660540696551
0.079,10,550.0,400.0,0.003,60,0.08,0.1,2658.78461469026,106.73078344009143,105.92985554105829,93.06655686813394,4.463655896520535,5.696882807836518,3320.027011978253
0.079,11,575.0,425.0,0.0035,60,0.06,0.1,2571.541920382149,105.40764148142269,104.62167244071502,93.67074573597199,4.423609693062169,0.5444288985672217,3320.290996942712
0.079,12,525.0,375.0,0.0035,60,0.06,0.1,2639.4820966793222,109.69839188510586,109.04960453602311,98.81915015581097,4.504031799288888,68.75735131211508,3320.4331727450394
0.079,10,550.0,425.0,0.0025,62,0.07,0.1,2557.4969343999283,105.4504823900119,104.79372975002416,93.44833485126848,4.4232676103575175,2.1200894007673465,3320.4404996036183
0.082,12,525.0,400.0,0.003,60,0.07,0.06,2711.261351814731,109.75069443796794,109.06074697423438,98.65431348179644,4.634683323092759,60.62560743148625,3320.4671542623046
0.081,12,525.0,400.0,0.0025,60,0.06,0.06,2559.840550289173,109.04788584397353,108.377005869224,98.90548921769143,4.577496625926858,72.80133559433582,3320.5145490740565
0.079,10,525.0,425.0,0.003,58,0.07,0.1,2682.278576337346,106.60751051114735,105.61210591307983,93.35061465764701,4.423438694470172,2.3937666434089584,3320.7377383823523
0.079,12,575.0,400.0,0.0025,62,0.08,0.1,2608.448031712356,106.31418210243164,105.62130435878446,93.05899689928452,4.463494845059901,6.26466420816673,3320.8191372537412
0.082,12,550.0,400.0,0.003,62,0.06,0.06,2519.7531739394017,108.77397292413023,108.15774087706741,98.99499027951461,4.634683323092759,75.20136884471056,3320.919525555777
0.079,12,550.0,400.0,0.0025,58,0.08,0.08,2723.6099049913782,107.18592888045943,106.16852179441885,93.2054395706764,4.463494845059901,4.425669448366546,3320.9252128173175
0.08,10,550.0,425.0,0.003,58,0.06,0.1,2643.1781746049205,106.06696167230022,105.08283935405055,93.57466345708531,4.479916494178848,0.8567294124745777,3321.6842124635496
0.08,12,550.0,400.0,0.0035,58,0.08,0.1,2820.911335634818,108.09986694210095,107.00366481109043,93.23364217355544,4.520815755717722,4.613422862133025,3321.7183439368005
0.081,11,525.0,400.0,0.003,60,0.06,0.06,2508.6632299402895,108.93124301575905,108.28773065702543,99.04403231481342,4.577661845110503,77.91152973621216,3321.805682597832
0.08,10,575.0,375.0,0.003,58,0.08,0.08,2716.440346919742,107.16711169564614,106.15196569210624,93.16063861006856,4.561396869632572,4.796047299712506,3321.988915691676
0.08,10,575.0,400.0,0.003,58,0.06,0.1,2648.273346999194,106.13525022973167,105.13990478328462,93.5389882354665,4.520652702501038,1.019191224546748,3322.0289132083685
0.082,11,550.0,375.0,0.0035,62,0.06,0.1,2680.908529754517,109.70076518210628,109.11217478625744,98.76185391166646,4.676623449186268,64.34238919486265,3322.040268736795
0.08,12,550.0,425.0,0.0025,60,0.08,0.08,2653.054006944893,106.60685191911179,105.77463728842126,93.1296623408764,4.479743197399055,5.2699202888269685,3322.589881725152
0.082,11,575.0,400.0,0.0035,60,0.08,0.1,2756.5301524206725,107.6490494995798,106.76475908422235,93.06851840341024,4.63485054418189,6.624592244258333,3322.651229315254
0.079,11,575.0,425.0,0.0035,62,0.07,0.1,2548.72991041946,105.40764148142269,104.74435485919885,93.41038479768514,4.423609693062169,2.2686639403599576,3322.9626909966732
0.079,10,550.0,400.0,0.003,58,0.07,0.1,2688.0180876782033,106.67571719793736,105.66917256096094,93.31582215651792,4.463655896520535,2.654479712624264,3323.253401139411
0.081,12,525.0,400.0,0.0035,62,0.06,0.1,2635.752103991947,109.56180484159582,108.99448917470325,98.88079620446351,4.577826981705213,68.6790614008936,3323.302436198027
0.08,12,525.0,375.0,0.0025,62,0.08,0.06,2650.5808707887595,109.68346843259036,109.13708856753483,98.9936429927217,4.5612439008740235,67.5058967465053,3323.4348578775657
0.081,10,525.0,375.0,0.0035,58,0.06,0.08,2681.0223564913745,109.82908685709442,109.01675184101717,98.67048879030726,4.619080312317814,64.9134394615282,3323.5344725574564
0.082,12,575.0,425.0,0.0035,58,0.07,0.08,2721.0961071989877,106.96242334090047,105.91362318190465,93.32923563926089,4.593085996270885,2.968706862294875,3323.5694941203556
0.082,10,525.0,375.0,0.003,60,0.06,0.1,2751.911529594558,110.07908383836669,109.37582495585943,98.53860098156595,4.676466647998723,58.62898199128055,3323.613644420372
0.082,12,550.0,375.0,0.0035,60,0.06,0.1,2816.0359838791146,110.10119972695787,109.35898393778288,98.27355044161484,4.676623449186268,51.167180488482515,3323.898682735735
0.08,12,525.0,375.0,0.003,58,0.07,0.06,2716.0809519376494,109.88998552643972,109.09578251582388,98.62590029847121,4.561396869632572,61.20391849263621,3324.2724739405094
0.081,10,525.0,425.0,0.0025,58,0.07,0.1,2736.6713617941577,107.17122862979298,106.11314061909283,93.26040665318462,4.536230872300129,3.3951733975570555,3324.5249272158076
0.082,11,575.0,425.0,0.0035,58,0.06,0.1,2690.4169780061243,106.55285263386357,105.50041538622159,93.43860926181527,4.593085996270885,1.633351887629031,3324.885914676571
0.081,12,575.0,425.0,0.0025,62,0.07,0.1,2608.0467681938935,106.07427636238172,105.33111619512663,93.20684151667992,4.536230872300129,4.210963523777168,3325.5891758358734
0.081,10,550.0,425.0,0.003,58,0.07,0.08,2666.76219289076,106.47221491901144,105.47973662430104,93.32843335912924,4.536406382923186,2.670302739943476,3325.7960351201245
0.08,11,575.0,425.0,0.0025,58,0.06,0.06,2568.7072064294816,105.25584954988784,104.35190757361666,93.92778558614741,4.479743197399055,0.031167897665106147,3325.8353025444303
0.079,12,550.0,425.0,0.0025,58,0.06,0.1,2654.418500451443,106.14985028552523,105.15072006152809,93.55158692980943,4.4232676103575175,0.9745342728603255,3325.885071159869
0.079,10,575.0,375.0,0.003,60,0.08,0.1,2666.533381994792,106.79903787344409,105.98705283168344,93.03184148801907,4.5038808598588,6.093816410524119,3326.112215204467
0.08,10,575.0,425.0,0.003,60,0.06,0.08,2553.3804036136453,105.15672136251254,104.37852225071049,93.80114639230624,4.479916494178848,0.2341375644352,3326.5742716942623
0.081,10,525.0,400.0,0.0035,60,0.06,0.06,2462.4429228233344,108.81210071774463,108.19517746061899,99.1721287533982,4.577826981705213,82.83105514161275,3327.0342838709507
0.082,10,575.0,425.0,0.003,62,0.07,0.1,2590.26395397457,105.93377513989651,105.21060853109194,93.18954176211645,4.592908359469039,4.2493713166195795,3327.088940016931
